id,age,sex,sleep,stress,shift,fatigue,fatigue_label,sex_label,age_group
374,40,1.0,5.77,4.1,1,1,Sedang,Male,Dewasa (30-45)
375,20,0.0,6.57,7.5,1,1,Sedang,Female,Muda (<30)
376,28,1.0,7.07,6.8,1,1,Sedang,Male,Muda (<30)
377,47,0.0,7.75,1.0,1,0,Rendah,Female,Senior (>45)
378,18,1.0,5.1,7.3,1,1,Sedang,Male,Muda (<30)
379,45,0.0,7.02,6.0,1,1,Sedang,Female,Dewasa (30-45)
380,27,1.0,9.31,4.2,1,0,Rendah,Male,Muda (<30)
381,22,1.0,6.4,6.7,1,1,Sedang,Male,Muda (<30)
382,40,,6.95,5.1,1,1,Sedang,,Dewasa (30-45)
383,38,1.0,6.31,5.8,1,1,Sedang,Male,Dewasa (30-45)
384,49,0.0,8.08,2.1,1,0,Rendah,Female,Senior (>45)
385,42,1.0,6.55,7.4,1,1,Sedang,Male,Dewasa (30-45)
386,45,0.0,6.5,7.5,1,1,Sedang,Female,Dewasa (30-45)
387,27,1.0,6.73,6.8,1,1,Sedang,Male,Muda (<30)
388,24,0.0,3.91,7.6,1,2,Tinggi,Female,Muda (<30)
389,42,1.0,9.25,3.1,1,0,Rendah,Male,Dewasa (30-45)
390,45,1.0,6.08,7.2,1,1,Sedang,Male,Dewasa (30-45)
391,63,1.0,5.68,7.0,1,1,Sedang,Male,Senior (>45)
392,31,1.0,5.8,5.0,1,1,Sedang,Male,Dewasa (30-45)
393,29,0.0,6.43,5.0,1,1,Sedang,Female,Muda (<30)
394,43,1.0,5.68,5.2,1,1,Sedang,Male,Dewasa (30-45)
395,28,0.0,5.43,6.0,1,1,Sedang,Female,Muda (<30)
396,53,0.0,5.49,5.6,1,1,Sedang,Female,Senior (>45)
397,48,1.0,6.7,5.8,1,1,Sedang,Male,Senior (>45)
398,31,1.0,4.19,8.5,1,2,Tinggi,Male,Dewasa (30-45)
399,42,0.0,5.42,5.7,1,1,Sedang,Female,Dewasa (30-45)
400,42,1.0,6.8,7.0,1,1,Sedang,Male,Dewasa (30-45)
401,21,1.0,5.05,9.0,1,1,Sedang,Male,Muda (<30)
402,51,0.0,5.42,5.2,1,1,Sedang,Female,Senior (>45)
403,34,0.0,5.33,5.9,1,1,Sedang,Female,Dewasa (30-45)
404,46,0.0,5.08,6.4,1,1,Sedang,Female,Senior (>45)
405,28,1.0,3.63,5.2,1,1,Sedang,Male,Muda (<30)
406,50,1.0,5.41,7.3,1,1,Sedang,Male,Senior (>45)
407,30,0.0,9.25,1.2,1,0,Rendah,Female,Muda (<30)
408,18,0.0,5.77,5.4,1,1,Sedang,Female,Muda (<30)
409,51,0.0,8.26,4.1,1,0,Rendah,Female,Senior (>45)
410,21,1.0,9.16,6.4,1,1,Sedang,Male,Muda (<30)
411,28,0.0,6.71,7.0,1,1,Sedang,Female,Muda (<30)
412,55,1.0,9.22,1.9,1,0,Rendah,Male,Senior (>45)
413,55,0.0,5.18,6.2,1,1,Sedang,Female,Senior (>45)
414,36,0.0,7.54,6.9,1,1,Sedang,Female,Dewasa (30-45)
415,38,0.0,7.37,6.5,1,1,Sedang,Female,Dewasa (30-45)
416,32,0.0,5.33,8.3,1,1,Sedang,Female,Dewasa (30-45)
417,27,1.0,7.26,6.7,1,1,Sedang,Male,Muda (<30)
418,28,0.0,9.43,2.7,1,0,Rendah,Female,Muda (<30)
419,39,1.0,5.62,6.9,1,1,Sedang,Male,Dewasa (30-45)
420,42,1.0,6.54,6.8,1,1,Sedang,Male,Dewasa (30-45)
421,44,1.0,6.34,4.0,1,1,Sedang,Male,Dewasa (30-45)
422,44,1.0,6.35,4.7,1,1,Sedang,Male,Dewasa (30-45)
423,21,0.0,5.16,7.3,1,1,Sedang,Female,Muda (<30)
424,33,1.0,7.3,6.3,1,1,Sedang,Male,Dewasa (30-45)
425,20,1.0,6.51,6.4,1,1,Sedang,Male,Muda (<30)
426,35,0.0,7.9,3.6,1,0,Rendah,Female,Dewasa (30-45)
427,32,1.0,4.8,6.3,1,2,Tinggi,Male,Dewasa (30-45)
428,49,1.0,6.32,5.7,1,1,Sedang,Male,Senior (>45)
429,29,0.0,5.91,5.4,1,1,Sedang,Female,Muda (<30)
430,22,0.0,6.11,5.2,1,1,Sedang,Female,Muda (<30)
431,23,0.0,7.68,2.6,1,0,Rendah,Female,Muda (<30)
432,43,1.0,9.32,7.2,1,1,Sedang,Male,Dewasa (30-45)
433,37,0.0,6.12,5.8,1,1,Sedang,Female,Dewasa (30-45)
434,21,0.0,4.85,8.4,1,2,Tinggi,Female,Muda (<30)
435,21,0.0,8.02,4.7,1,0,Rendah,Female,Muda (<30)
436,40,1.0,5.76,5.6,1,1,Sedang,Male,Dewasa (30-45)
437,20,0.0,8.8,4.9,1,0,Rendah,Female,Muda (<30)
438,46,0.0,6.52,4.3,1,0,Rendah,Female,Senior (>45)
439,40,1.0,7.83,6.9,1,1,Sedang,Male,Dewasa (30-45)
440,21,1.0,8.09,8.5,1,1,Sedang,Male,Muda (<30)
441,21,1.0,6.79,7.1,1,1,Sedang,Male,Muda (<30)
442,62,0.0,7.5,5.2,1,1,Sedang,Female,Senior (>45)
443,29,1.0,6.6,7.3,1,1,Sedang,Male,Muda (<30)
444,29,0.0,9.82,5.8,1,1,Sedang,Female,Muda (<30)
445,45,1.0,7.36,5.2,1,1,Sedang,Male,Dewasa (30-45)
446,55,1.0,6.79,6.8,1,1,Sedang,Male,Senior (>45)
447,62,0.0,6.2,6.1,1,1,Sedang,Female,Senior (>45)
448,42,1.0,5.85,4.3,1,1,Sedang,Male,Dewasa (30-45)
449,29,0.0,7.68,4.3,1,0,Rendah,Female,Muda (<30)
450,21,0.0,5.8,2.6,1,1,Sedang,Female,Muda (<30)
451,43,0.0,7.45,5.2,1,1,Sedang,Female,Dewasa (30-45)
452,35,1.0,6.54,3.6,1,0,Rendah,Male,Dewasa (30-45)
453,31,0.0,6.18,7.0,1,1,Sedang,Female,Dewasa (30-45)
454,51,0.0,4.06,8.1,1,2,Tinggi,Female,Senior (>45)
455,22,0.0,6.29,3.5,1,1,Sedang,Female,Muda (<30)
456,33,1.0,6.24,4.7,1,1,Sedang,Male,Dewasa (30-45)
457,18,1.0,5.45,5.4,1,1,Sedang,Male,Muda (<30)
458,32,1.0,7.02,6.8,1,1,Sedang,Male,Dewasa (30-45)
459,20,0.0,6.98,3.3,1,0,Rendah,Female,Muda (<30)
460,22,1.0,7.16,5.1,1,1,Sedang,Male,Muda (<30)
461,22,1.0,5.18,6.6,1,1,Sedang,Male,Muda (<30)
462,38,0.0,5.65,6.5,1,1,Sedang,Female,Dewasa (30-45)
463,42,1.0,7.24,5.6,1,1,Sedang,Male,Dewasa (30-45)
464,36,0.0,6.71,5.7,1,1,Sedang,Female,Dewasa (30-45)
465,57,0.0,4.46,5.7,1,1,Sedang,Female,Senior (>45)
466,29,1.0,8.01,7.0,1,1,Sedang,Male,Muda (<30)
467,27,0.0,8.56,2.4,1,0,Rendah,Female,Muda (<30)
468,48,1.0,7.56,4.9,1,0,Rendah,Male,Senior (>45)
469,25,0.0,7.15,5.1,1,1,Sedang,Female,Muda (<30)
470,57,0.0,6.29,5.7,1,1,Sedang,Female,Senior (>45)
471,18,1.0,7.45,3.2,1,0,Rendah,Male,Muda (<30)
472,58,0.0,7.97,8.3,1,1,Sedang,Female,Senior (>45)
473,19,1.0,7.01,5.2,1,1,Sedang,Male,Muda (<30)
474,50,0.0,5.72,6.4,1,1,Sedang,Female,Senior (>45)
475,34,0.0,6.77,5.2,1,1,Sedang,Female,Dewasa (30-45)
476,65,1.0,6.33,7.0,1,1,Sedang,Male,Senior (>45)
477,20,1.0,6.39,5.1,1,1,Sedang,Male,Muda (<30)
478,35,1.0,5.73,6.4,1,1,Sedang,Male,Dewasa (30-45)
479,58,0.0,6.57,6.5,1,1,Sedang,Female,Senior (>45)
480,34,0.0,7.44,6.4,1,1,Sedang,Female,Dewasa (30-45)
481,38,0.0,3.77,7.5,1,2,Tinggi,Female,Dewasa (30-45)
482,40,1.0,6.37,3.7,1,1,Sedang,Male,Dewasa (30-45)
483,32,0.0,5.84,6.9,1,1,Sedang,Female,Dewasa (30-45)
484,38,0.0,6.78,6.8,1,1,Sedang,Female,Dewasa (30-45)
485,36,0.0,7.68,4.2,1,0,Rendah,Female,Dewasa (30-45)
486,50,0.0,5.5,5.5,1,1,Sedang,Female,Senior (>45)
487,19,0.0,6.0,4.4,1,1,Sedang,Female,Muda (<30)
488,27,0.0,7.94,4.1,1,0,Rendah,Female,Muda (<30)
489,55,,9.11,1.0,1,0,Rendah,,Senior (>45)
490,50,0.0,7.1,3.7,1,0,Rendah,Female,Senior (>45)
491,32,0.0,7.72,6.5,1,1,Sedang,Female,Dewasa (30-45)
492,37,1.0,4.57,7.6,1,2,Tinggi,Male,Dewasa (30-45)
493,26,0.0,5.73,5.6,1,1,Sedang,Female,Muda (<30)
494,24,1.0,8.27,6.9,1,1,Sedang,Male,Muda (<30)
495,32,0.0,6.44,4.6,1,1,Sedang,Female,Dewasa (30-45)
496,29,1.0,6.17,4.3,1,1,Sedang,Male,Muda (<30)
497,36,0.0,4.43,8.2,1,2,Tinggi,Female,Dewasa (30-45)
498,20,1.0,5.66,6.8,1,1,Sedang,Male,Muda (<30)
499,59,0.0,6.0,5.1,1,1,Sedang,Female,Senior (>45)
500,62,0.0,5.75,7.1,1,1,Sedang,Female,Senior (>45)
501,40,0.0,6.77,6.3,1,1,Sedang,Female,Dewasa (30-45)
502,35,0.0,4.9,6.8,1,2,Tinggi,Female,Dewasa (30-45)
503,27,0.0,6.32,6.1,1,1,Sedang,Female,Muda (<30)
504,45,1.0,4.95,6.0,1,1,Sedang,Male,Dewasa (30-45)
505,40,1.0,5.96,6.7,1,1,Sedang,Male,Dewasa (30-45)
506,23,1.0,6.71,6.2,1,1,Sedang,Male,Muda (<30)
507,51,1.0,5.04,7.8,1,1,Sedang,Male,Senior (>45)
508,46,0.0,6.33,3.7,1,1,Sedang,Female,Senior (>45)
509,55,1.0,6.86,7.1,1,1,Sedang,Male,Senior (>45)
510,41,1.0,4.04,5.1,1,1,Sedang,Male,Dewasa (30-45)
511,37,0.0,7.23,6.8,1,1,Sedang,Female,Dewasa (30-45)
512,31,1.0,6.43,5.8,1,1,Sedang,Male,Dewasa (30-45)
513,53,1.0,4.39,8.4,1,2,Tinggi,Male,Senior (>45)
514,48,1.0,7.4,3.8,1,0,Rendah,Male,Senior (>45)
515,19,0.0,7.46,1.6,1,0,Rendah,Female,Muda (<30)
516,19,0.0,9.16,4.2,1,0,Rendah,Female,Muda (<30)
517,29,0.0,6.78,5.6,1,1,Sedang,Female,Muda (<30)
518,45,0.0,3.77,6.7,1,2,Tinggi,Female,Dewasa (30-45)
519,62,1.0,7.96,4.3,1,0,Rendah,Male,Senior (>45)
520,23,0.0,6.52,6.3,1,1,Sedang,Female,Muda (<30)
521,36,0.0,4.63,8.5,1,2,Tinggi,Female,Dewasa (30-45)
522,30,0.0,6.34,5.1,1,1,Sedang,Female,Muda (<30)
523,58,0.0,7.85,6.2,1,1,Sedang,Female,Senior (>45)
524,47,0.0,6.19,4.4,1,1,Sedang,Female,Senior (>45)
525,46,0.0,6.41,7.7,1,1,Sedang,Female,Senior (>45)
526,32,1.0,7.08,4.2,1,0,Rendah,Male,Dewasa (30-45)
527,31,1.0,5.28,5.7,1,1,Sedang,Male,Dewasa (30-45)
528,26,1.0,5.55,7.4,1,1,Sedang,Male,Muda (<30)
529,20,1.0,5.47,7.3,1,1,Sedang,Male,Muda (<30)
530,48,0.0,6.59,7.0,1,1,Sedang,Female,Senior (>45)
531,45,0.0,8.12,4.6,1,0,Rendah,Female,Dewasa (30-45)
532,69,0.0,7.55,4.9,1,0,Rendah,Female,Senior (>45)
533,67,0.0,5.58,5.6,1,1,Sedang,Female,Senior (>45)
534,35,1.0,4.26,7.4,1,2,Tinggi,Male,Dewasa (30-45)
535,43,0.0,6.21,6.8,1,1,Sedang,Female,Dewasa (30-45)
536,54,1.0,7.1,4.6,1,0,Rendah,Male,Senior (>45)
537,47,1.0,5.77,4.8,1,1,Sedang,Male,Senior (>45)
538,26,1.0,5.0,9.0,1,1,Sedang,Male,Muda (<30)
539,32,0.0,5.06,6.6,1,1,Sedang,Female,Dewasa (30-45)
540,22,0.0,8.94,3.3,1,0,Rendah,Female,Muda (<30)
541,56,0.0,6.63,5.9,1,1,Sedang,Female,Senior (>45)
542,37,1.0,6.95,4.5,1,0,Rendah,Male,Dewasa (30-45)
543,25,1.0,8.52,5.0,1,0,Rendah,Male,Muda (<30)
544,39,0.0,6.08,6.8,1,1,Sedang,Female,Dewasa (30-45)
545,37,0.0,6.0,5.3,1,1,Sedang,Female,Dewasa (30-45)
546,29,0.0,7.92,8.0,1,1,Sedang,Female,Muda (<30)
547,22,0.0,7.69,5.0,1,0,Rendah,Female,Muda (<30)
548,39,0.0,6.43,4.1,1,1,Sedang,Female,Dewasa (30-45)
549,34,1.0,5.33,6.8,1,1,Sedang,Male,Dewasa (30-45)
550,43,1.0,7.26,6.3,1,1,Sedang,Male,Dewasa (30-45)
551,34,1.0,6.32,7.6,1,1,Sedang,Male,Dewasa (30-45)
552,47,0.0,5.7,7.4,1,1,Sedang,Female,Senior (>45)
553,35,1.0,3.73,7.5,1,2,Tinggi,Male,Dewasa (30-45)
554,35,1.0,7.46,7.2,1,1,Sedang,Male,Dewasa (30-45)
555,49,0.0,5.84,7.4,1,1,Sedang,Female,Senior (>45)
556,30,,5.34,8.1,1,1,Sedang,,Muda (<30)
557,22,1.0,6.66,4.8,1,0,Rendah,Male,Muda (<30)
558,19,0.0,6.81,6.5,1,1,Sedang,Female,Muda (<30)
559,42,0.0,6.56,5.0,1,0,Rendah,Female,Dewasa (30-45)
560,37,0.0,7.65,6.3,1,1,Sedang,Female,Dewasa (30-45)
561,40,0.0,6.41,5.7,1,1,Sedang,Female,Dewasa (30-45)
562,25,0.0,5.8,7.3,1,1,Sedang,Female,Muda (<30)
563,22,0.0,8.01,4.1,1,0,Rendah,Female,Muda (<30)
564,18,1.0,5.41,3.9,1,1,Sedang,Male,Muda (<30)
565,29,0.0,5.8,6.4,1,1,Sedang,Female,Muda (<30)
566,36,1.0,5.77,6.6,1,1,Sedang,Male,Dewasa (30-45)
567,30,0.0,5.65,8.2,1,1,Sedang,Female,Muda (<30)
568,31,0.0,6.0,6.6,1,1,Sedang,Female,Dewasa (30-45)
569,51,0.0,6.25,6.3,1,1,Sedang,Female,Senior (>45)
570,28,1.0,7.29,3.2,1,0,Rendah,Male,Muda (<30)
571,34,0.0,5.37,7.7,1,1,Sedang,Female,Dewasa (30-45)
572,44,1.0,7.59,4.4,1,0,Rendah,Male,Dewasa (30-45)
573,30,0.0,4.98,6.4,1,2,Tinggi,Female,Muda (<30)
574,37,1.0,10.1,1.9,1,0,Rendah,Male,Dewasa (30-45)
575,48,0.0,8.73,3.9,1,0,Rendah,Female,Senior (>45)
576,55,1.0,4.98,6.3,1,2,Tinggi,Male,Senior (>45)
577,23,1.0,6.08,6.6,1,1,Sedang,Male,Muda (<30)
578,53,1.0,4.22,8.1,1,2,Tinggi,Male,Senior (>45)
579,33,0.0,6.06,5.9,1,1,Sedang,Female,Dewasa (30-45)
580,26,1.0,5.51,6.8,1,1,Sedang,Male,Muda (<30)
581,32,0.0,8.73,6.4,1,1,Sedang,Female,Dewasa (30-45)
582,60,1.0,6.95,6.3,1,1,Sedang,Male,Senior (>45)
583,33,1.0,7.25,9.5,1,1,Sedang,Male,Dewasa (30-45)
584,28,1.0,6.36,6.2,1,1,Sedang,Male,Muda (<30)
585,38,0.0,7.08,4.7,1,0,Rendah,Female,Dewasa (30-45)
586,25,0.0,5.96,3.5,1,1,Sedang,Female,Muda (<30)
587,20,0.0,8.9,2.4,1,0,Rendah,Female,Muda (<30)
588,22,1.0,5.37,8.3,1,1,Sedang,Male,Muda (<30)
589,22,1.0,5.62,6.6,1,1,Sedang,Male,Muda (<30)
590,23,1.0,4.25,6.5,1,2,Tinggi,Male,Muda (<30)
591,22,0.0,5.35,6.0,1,1,Sedang,Female,Muda (<30)
592,38,1.0,6.39,5.8,1,1,Sedang,Male,Dewasa (30-45)
593,24,0.0,8.37,3.2,1,0,Rendah,Female,Muda (<30)
594,28,0.0,7.74,5.2,1,1,Sedang,Female,Muda (<30)
595,50,0.0,7.16,6.0,1,1,Sedang,Female,Senior (>45)
596,33,0.0,7.83,6.6,1,1,Sedang,Female,Dewasa (30-45)
597,39,0.0,4.91,7.2,1,2,Tinggi,Female,Dewasa (30-45)
598,23,0.0,5.0,6.5,1,1,Sedang,Female,Muda (<30)
599,24,1.0,7.1,5.9,1,1,Sedang,Male,Muda (<30)
600,19,1.0,6.46,7.0,1,1,Sedang,Male,Muda (<30)
601,23,1.0,7.2,4.4,1,0,Rendah,Male,Muda (<30)
602,26,1.0,7.34,4.7,1,0,Rendah,Male,Muda (<30)
603,24,0.0,4.95,5.4,1,1,Sedang,Female,Muda (<30)
604,21,0.0,5.84,6.6,1,1,Sedang,Female,Muda (<30)
605,22,0.0,5.78,3.0,1,1,Sedang,Female,Muda (<30)
606,32,0.0,6.22,6.2,1,1,Sedang,Female,Dewasa (30-45)
607,24,1.0,3.44,8.5,1,2,Tinggi,Male,Muda (<30)
608,29,1.0,7.98,3.5,1,0,Rendah,Male,Muda (<30)
609,34,1.0,8.21,5.8,1,1,Sedang,Male,Dewasa (30-45)
610,40,0.0,5.31,6.6,1,1,Sedang,Female,Dewasa (30-45)
611,19,0.0,8.1,3.2,1,0,Rendah,Female,Muda (<30)
612,44,1.0,6.93,6.3,1,1,Sedang,Male,Dewasa (30-45)
613,38,1.0,5.37,6.4,1,1,Sedang,Male,Dewasa (30-45)
614,21,1.0,8.08,2.0,1,0,Rendah,Male,Muda (<30)
615,49,1.0,4.19,7.7,1,2,Tinggi,Male,Senior (>45)
616,52,0.0,6.32,6.3,1,1,Sedang,Female,Senior (>45)
617,20,1.0,7.26,5.7,1,1,Sedang,Male,Muda (<30)
618,26,1.0,5.16,4.9,1,1,Sedang,Male,Muda (<30)
619,45,1.0,7.22,4.2,1,0,Rendah,Male,Dewasa (30-45)
620,42,0.0,7.92,5.1,1,1,Sedang,Female,Dewasa (30-45)
621,24,1.0,6.46,5.5,1,1,Sedang,Male,Muda (<30)
622,25,1.0,6.82,5.1,1,1,Sedang,Male,Muda (<30)
623,29,1.0,7.45,2.5,1,0,Rendah,Male,Muda (<30)
624,33,1.0,4.8,6.8,1,2,Tinggi,Male,Dewasa (30-45)
625,37,0.0,7.01,6.4,1,1,Sedang,Female,Dewasa (30-45)
626,29,1.0,9.39,6.8,1,1,Sedang,Male,Muda (<30)
627,32,0.0,4.03,7.2,1,2,Tinggi,Female,Dewasa (30-45)
628,42,0.0,7.16,4.1,1,0,Rendah,Female,Dewasa (30-45)
629,19,1.0,6.78,6.9,1,1,Sedang,Male,Muda (<30)
630,26,0.0,4.7,6.3,1,2,Tinggi,Female,Muda (<30)
631,41,0.0,4.21,7.8,1,2,Tinggi,Female,Dewasa (30-45)
632,50,1.0,7.76,5.8,1,1,Sedang,Male,Senior (>45)
633,34,0.0,6.17,9.0,1,1,Sedang,Female,Dewasa (30-45)
634,34,0.0,5.97,5.7,1,1,Sedang,Female,Dewasa (30-45)
635,21,0.0,8.04,4.2,1,0,Rendah,Female,Muda (<30)
636,32,1.0,5.62,7.2,1,1,Sedang,Male,Dewasa (30-45)
637,34,0.0,3.45,7.2,1,2,Tinggi,Female,Dewasa (30-45)
638,25,1.0,5.7,6.7,1,1,Sedang,Male,Muda (<30)
639,26,0.0,6.11,4.6,1,1,Sedang,Female,Muda (<30)
640,29,0.0,6.34,6.3,1,1,Sedang,Female,Muda (<30)
641,18,1.0,4.43,5.8,1,1,Sedang,Male,Muda (<30)
642,28,0.0,5.65,5.8,1,1,Sedang,Female,Muda (<30)
643,25,0.0,6.06,6.3,1,1,Sedang,Female,Muda (<30)
644,28,1.0,6.64,6.2,1,1,Sedang,Male,Muda (<30)
645,22,0.0,5.54,7.8,1,1,Sedang,Female,Muda (<30)
646,50,,4.79,7.2,1,2,Tinggi,,Senior (>45)
647,36,1.0,6.78,5.7,1,1,Sedang,Male,Dewasa (30-45)
648,39,0.0,5.22,6.4,1,1,Sedang,Female,Dewasa (30-45)
649,44,1.0,6.74,7.1,1,1,Sedang,Male,Dewasa (30-45)
650,33,1.0,5.23,7.7,1,1,Sedang,Male,Dewasa (30-45)
651,21,0.0,5.42,4.5,1,1,Sedang,Female,Muda (<30)
652,35,0.0,6.79,7.0,1,1,Sedang,Female,Dewasa (30-45)
653,36,1.0,7.89,5.2,1,1,Sedang,Male,Dewasa (30-45)
654,42,1.0,4.64,10.0,1,2,Tinggi,Male,Dewasa (30-45)
655,31,0.0,6.9,6.5,1,1,Sedang,Female,Dewasa (30-45)
656,22,1.0,6.41,4.8,1,1,Sedang,Male,Muda (<30)
657,27,0.0,7.41,2.7,1,0,Rendah,Female,Muda (<30)
658,29,1.0,3.57,5.7,1,1,Sedang,Male,Muda (<30)
659,38,0.0,5.79,7.1,1,1,Sedang,Female,Dewasa (30-45)
660,36,1.0,6.66,5.6,1,1,Sedang,Male,Dewasa (30-45)
661,29,1.0,6.98,6.7,1,1,Sedang,Male,Muda (<30)
662,62,0.0,7.2,1.8,1,0,Rendah,Female,Senior (>45)
663,37,1.0,8.27,5.8,1,1,Sedang,Male,Dewasa (30-45)
664,25,1.0,5.67,4.2,1,1,Sedang,Male,Muda (<30)
665,21,1.0,7.36,6.2,1,1,Sedang,Male,Muda (<30)
666,23,1.0,5.74,5.4,1,1,Sedang,Male,Muda (<30)
667,26,1.0,7.21,6.8,1,1,Sedang,Male,Muda (<30)
668,23,0.0,6.99,6.8,1,1,Sedang,Female,Muda (<30)
669,24,1.0,7.44,5.7,1,1,Sedang,Male,Muda (<30)
670,27,0.0,7.77,3.9,1,0,Rendah,Female,Muda (<30)
671,24,1.0,5.01,6.3,1,1,Sedang,Male,Muda (<30)
672,50,,7.18,3.4,1,0,Rendah,,Senior (>45)
673,21,1.0,5.21,6.3,1,1,Sedang,Male,Muda (<30)
674,34,1.0,6.8,5.1,1,1,Sedang,Male,Dewasa (30-45)
675,31,1.0,7.42,6.9,1,1,Sedang,Male,Dewasa (30-45)
676,61,0.0,6.67,5.3,1,1,Sedang,Female,Senior (>45)
677,22,0.0,4.5,7.5,1,2,Tinggi,Female,Muda (<30)
678,30,0.0,4.83,5.2,1,1,Sedang,Female,Muda (<30)
679,58,0.0,6.89,6.3,1,1,Sedang,Female,Senior (>45)
680,48,1.0,7.17,7.4,1,1,Sedang,Male,Senior (>45)
681,45,0.0,7.57,3.9,1,0,Rendah,Female,Dewasa (30-45)
682,26,0.0,6.52,6.6,1,1,Sedang,Female,Muda (<30)
683,23,1.0,5.3,8.8,1,1,Sedang,Male,Muda (<30)
684,39,1.0,6.55,7.0,1,1,Sedang,Male,Dewasa (30-45)
685,53,0.0,5.73,7.2,1,1,Sedang,Female,Senior (>45)
686,35,1.0,5.51,4.3,1,1,Sedang,Male,Dewasa (30-45)
687,36,1.0,5.21,3.3,1,1,Sedang,Male,Dewasa (30-45)
688,26,0.0,4.17,8.0,1,2,Tinggi,Female,Muda (<30)
689,43,0.0,8.8,4.8,1,0,Rendah,Female,Dewasa (30-45)
690,24,1.0,6.75,6.3,1,1,Sedang,Male,Muda (<30)
691,28,0.0,6.93,3.7,1,0,Rendah,Female,Muda (<30)
692,31,1.0,5.96,5.2,1,1,Sedang,Male,Dewasa (30-45)
693,34,1.0,5.98,6.4,1,1,Sedang,Male,Dewasa (30-45)
694,25,1.0,6.54,5.6,1,1,Sedang,Male,Muda (<30)
695,22,1.0,6.73,6.4,1,1,Sedang,Male,Muda (<30)
696,37,1.0,5.53,7.6,1,1,Sedang,Male,Dewasa (30-45)
697,27,1.0,6.39,5.1,1,1,Sedang,Male,Muda (<30)
698,36,0.0,3.0,8.7,1,2,Tinggi,Female,Dewasa (30-45)
699,23,0.0,6.29,8.3,1,1,Sedang,Female,Muda (<30)
700,33,1.0,4.39,7.4,1,2,Tinggi,Male,Dewasa (30-45)
701,34,0.0,7.47,5.6,1,1,Sedang,Female,Dewasa (30-45)
702,20,1.0,4.58,7.0,1,2,Tinggi,Male,Muda (<30)
703,28,,7.87,4.6,1,0,Rendah,,Muda (<30)
704,22,0.0,4.63,6.4,1,2,Tinggi,Female,Muda (<30)
705,20,1.0,6.34,6.4,1,1,Sedang,Male,Muda (<30)
706,63,1.0,5.55,5.2,1,1,Sedang,Male,Senior (>45)
707,28,1.0,5.83,6.9,1,1,Sedang,Male,Muda (<30)
708,45,0.0,5.32,3.0,1,1,Sedang,Female,Dewasa (30-45)
709,26,0.0,7.15,5.2,1,1,Sedang,Female,Muda (<30)
710,40,0.0,5.68,5.6,1,1,Sedang,Female,Dewasa (30-45)
711,43,0.0,6.97,6.3,1,1,Sedang,Female,Dewasa (30-45)
712,37,1.0,7.49,4.6,1,0,Rendah,Male,Dewasa (30-45)
713,32,1.0,4.45,7.4,1,2,Tinggi,Male,Dewasa (30-45)
714,31,0.0,7.3,6.3,1,1,Sedang,Female,Dewasa (30-45)
715,29,1.0,5.18,7.3,1,1,Sedang,Male,Muda (<30)
716,53,0.0,6.3,6.2,1,1,Sedang,Female,Senior (>45)
717,46,1.0,5.06,6.6,1,1,Sedang,Male,Senior (>45)
718,57,0.0,8.06,5.7,1,1,Sedang,Female,Senior (>45)
719,22,0.0,6.81,8.2,1,1,Sedang,Female,Muda (<30)
720,41,1.0,6.99,5.4,1,1,Sedang,Male,Dewasa (30-45)
721,54,0.0,6.6,7.3,1,1,Sedang,Female,Senior (>45)
722,24,1.0,5.66,7.1,1,1,Sedang,Male,Muda (<30)
723,20,1.0,5.01,4.4,1,1,Sedang,Male,Muda (<30)
724,42,0.0,7.04,4.5,1,0,Rendah,Female,Dewasa (30-45)
725,36,1.0,8.04,5.5,1,1,Sedang,Male,Dewasa (30-45)
726,47,1.0,3.1,5.4,1,1,Sedang,Male,Senior (>45)
727,22,0.0,6.51,6.5,1,1,Sedang,Female,Muda (<30)
728,44,0.0,8.56,6.9,1,1,Sedang,Female,Dewasa (30-45)
729,24,1.0,7.92,2.0,1,0,Rendah,Male,Muda (<30)
730,23,,6.64,6.6,1,1,Sedang,,Muda (<30)
731,23,0.0,8.08,3.5,1,0,Rendah,Female,Muda (<30)
732,45,1.0,5.79,5.6,1,1,Sedang,Male,Dewasa (30-45)
733,39,1.0,6.38,6.3,1,1,Sedang,Male,Dewasa (30-45)
734,34,0.0,7.49,1.7,1,0,Rendah,Female,Dewasa (30-45)
735,29,1.0,7.67,8.3,1,1,Sedang,Male,Muda (<30)
736,49,0.0,5.87,4.9,1,1,Sedang,Female,Senior (>45)
737,30,1.0,4.77,4.7,1,1,Sedang,Male,Muda (<30)
738,45,0.0,7.21,5.7,1,1,Sedang,Female,Dewasa (30-45)
739,31,0.0,6.1,6.6,1,1,Sedang,Female,Dewasa (30-45)
740,29,0.0,8.86,5.7,1,1,Sedang,Female,Muda (<30)
741,32,1.0,4.93,7.1,1,2,Tinggi,Male,Dewasa (30-45)
742,27,0.0,6.75,5.0,1,0,Rendah,Female,Muda (<30)
743,42,,8.03,5.4,1,1,Sedang,,Dewasa (30-45)
744,33,1.0,6.6,5.9,1,1,Sedang,Male,Dewasa (30-45)
745,25,1.0,6.77,4.1,1,0,Rendah,Male,Muda (<30)
746,50,1.0,8.86,6.5,1,1,Sedang,Male,Senior (>45)
747,30,1.0,4.73,8.1,1,2,Tinggi,Male,Muda (<30)
748,35,1.0,6.17,5.3,1,1,Sedang,Male,Dewasa (30-45)
